Date,btc_price,btc_volume,eth_price,eth_volume,bnb_price,bnb_volume,sol_price,sol_volume,xrp_price,xrp_volume,ada_price,ada_volume,avax_price,avax_volume,doge_price,doge_volume,dot_price,dot_volume,trx_price,trx_volume
,BTC-USD,BTC-USD,ETH-USD,ETH-USD,BNB-USD,BNB-USD,SOL-USD,SOL-USD,XRP-USD,XRP-USD,ADA-USD,ADA-USD,AVAX-USD,AVAX-USD,DOGE-USD,DOGE-USD,DOT-USD,DOT-USD,TRX-USD,TRX-USD
2022-06-26,21027.294921875,18027170497,1199.8316650390625,12096607824,233.85874938964844,823875890,39.40808868408203,1138724690,0.3588640093803406,789514304,0.48965299129486084,842528877,19.692432403564453,413767908,0.07317700237035751,883689355,7.835564136505127,386725611,0.06496399641036987,429015922
2022-06-27,20735.478515625,20965695707,1193.6806640625,12492225250,233.65402221679688,841135242,38.45125198364258,1253389517,0.35323500633239746,989571906,0.4857900142669678,709992597,19.31756591796875,433026595,0.0722389966249466,962250061,7.744108200073242,363436649,0.06707199662923813,783335544
2022-06-28,20280.634765625,21381535161,1144.5792236328125,14023205651,226.92733764648438,1082126615,35.326438903808594,1361946847,0.3373290002346039,1038924972,0.46967101097106934,724759074,18.120983123779297,490803290,0.06595700234174728,534793983,7.310051918029785,454633640,0.06603799760341644,711602626
2022-06-29,20104.0234375,23552740328,1098.94384765625,15386286815,219.2844696044922,1062609997,33.8739013671875,1366803516,0.3289780020713806,1094664825,0.46550899744033813,769352065,17.5980167388916,445376603,0.06946799904108047,592828738,7.009116172790527,562068690,0.0648299977183342,633531668
2022-06-30,19784.7265625,26267239923,1067.298828125,16350755497,219.3000946044922,1088852065,33.588417053222656,1321861663,0.3314479887485504,1456445785,0.4588490128517151,903962268,16.929367065429688,453151312,0.06608600169420242,566648029,7.039863109588623,553377124,0.06475500017404556,772177738
2022-07-01,19269.3671875,30767551159,1059.767333984375,17499453625,216.0154571533203,1234215934,32.803070068359375,1427407655,0.31367701292037964,1249145615,0.44808900356292725,796619668,16.085920333862305,490786364,0.06617499887943268,472441458,6.729926109313965,623803205,0.06494399905204773,775984995
2022-07-02,19242.255859375,18100418740,1066.5128173828125,9935603640,218.0352325439453,767361243,33.35940933227539,765552187,0.31557899713516235,608601610,0.45635101199150085,494852064,16.336135864257812,224974289,0.06669799983501434,352589827,6.825884819030762,353342023,0.06476599723100662,448329134
2022-07-03,19297.076171875,16390821947,1073.7669677734375,8557248150,218.98031616210938,724525676,33.38593292236328,605659825,0.3217029869556427,728566418,0.4555869996547699,439469536,16.660402297973633,242175995,0.06717900186777115,280878240,6.843846797943115,282225615,0.06624600291252136,593842787
2022-07-04,20231.26171875,21594638208,1151.05908203125,13670889311,231.57412719726562,1039372640,36.785030364990234,1091202628,0.32879000902175903,1018446189,0.4696440100669861,808524892,17.939966201782227,430020105,0.06947200000286102,379581122,7.173793792724609,414648616,0.06723800301551819,587238127
2022-07-05,20190.115234375,26715546990,1134.541015625,16195518291,230.8463592529297,1310031377,35.39555358886719,1569156882,0.325423002243042,1130550266,0.45763200521469116,766706338,18.064729690551758,552533388,0.06715500354766846,403220687,6.8494181632995605,617560339,0.06819400191307068,645612237
2022-07-06,20548.24609375,24598943708,1186.9739990234375,15373536703,238.49993896484375,1266715664,37.07356262207031,1410588451,0.3322719931602478,1099742037,0.4621790051460266,622551308,19.147266387939453,618966978,0.06858299672603607,398926503,6.9299798011779785,478051157,0.06758599728345871,549364122
2022-07-07,21637.587890625,25814972520,1237.5933837890625,14230795894,241.5445098876953,1108137930,38.518306732177734,1189167903,0.3421509861946106,1037133139,0.4778119921684265,619107061,20.23383903503418,607400823,0.07062099874019623,402591742,7.310357093811035,495849189,0.06864400207996368,602740360
2022-07-08,21731.1171875,49899834488,1222.5062255859375,16315929082,240.75071716308594,1341618380,38.286720275878906,1485794730,0.34162798523902893,1469173608,0.46731099486351013,827327238,19.79790687561035,593859102,0.06925699859857559,444369733,7.071249961853027,533020119,0.06902199983596802,642392688
2022-07-09,21592.20703125,29641127858,1216.978271484375,8821353104,243.24107360839844,851653424,38.07196044921875,789899204,0.3449519872665405,602546961,0.4787600040435791,666827059,19.91847801208496,299142386,0.06951200217008591,254272147,7.261516094207764,397589950,0.06983300298452377,523762966
2022-07-10,20860.44921875,28688807249,1168.401611328125,10984558039,234.65557861328125,881096013,36.697608947753906,714119421,0.3256630003452301,913229467,0.4632200002670288,612314122,19.152053833007812,323970529,0.06726299971342087,299810124,6.858699798583984,418579710,0.06764700263738632,536501465
2022-07-11,19970.556640625,24150249025,1097.236572265625,12064180410,225.85850524902344,1021066311,33.463600158691406,930216020,0.31429699063301086,1042057085,0.4355199933052063,737643033,17.374582290649414,338348658,0.06184700131416321,326125900,6.536404132843018,334860344,0.06471800059080124,501527155
2022-07-12,19323.9140625,25810220018,1038.191650390625,12583282453,220.4645538330078,1140033692,32.75759506225586,916386230,0.3116590082645416,968873598,0.417928010225296,707915451,16.84541130065918,393620758,0.06008699908852577,298462083,6.298569202423096,315259839,0.06464400142431259,522121126
2022-07-13,20212.07421875,33042430345,1113.587158203125,18302588147,230.52476501464844,1431776142,34.91093826293945,1313110217,0.3237299919128418,1295979555,0.43810799717903137,977278539,18.80950355529785,636332384,0.06195300072431564,446505400,6.469764232635498,390364728,0.0662430003285408,647000670
2022-07-14,20569.919921875,31158743333,1191.5262451171875,16688640823,238.1644744873047,1609361574,37.10782241821289,1320137563,0.3332209885120392,3386821229,0.4410249888896942,861474952,19.729873657226562,678776743,0.062394000589847565,348090510,6.718585968017578,336822812,0.06688199937343597,550380240
2022-07-15,20836.328125,25905575359,1233.129150390625,17411448225,238.57398986816406,1151260376,37.41592788696289,1266226950,0.33453500270843506,1512184333,0.4424560070037842,739541229,19.386037826538086,538489864,0.06304199993610382,374357844,6.805499076843262,348479784,0.06707099825143814,480306925
2022-07-16,21190.31640625,24302954056,1352.62646484375,18364013796,249.5938720703125,1030985968,39.57412338256836,1149921714,0.3508610129356384,1292123515,0.45723000168800354,653009372,21.21149253845215,592225952,0.06428000330924988,279644299,7.175996780395508,361139521,0.06889700144529343,536372612
2022-07-17,20779.34375,22927802083,1338.6357421875,16079711737,247.84848022460938,1050861669,38.64472198486328,1119935904,0.34341201186180115,1093079294,0.4473530054092407,695937971,20.605005264282227,502164784,0.06310699880123138,249697026,6.923593044281006,311165509,0.06742700189352036,487931457
2022-07-18,22485.689453125,39974475562,1578.7178955078125,27440420623,264.88604736328125,1632324536,43.746158599853516,1793335611,0.3661769926548004,1627385386,0.4925430119037628,1514608156,24.08971405029297,989322171,0.06771499663591385,564795959,7.684226989746094,606829085,0.0690779983997345,695038392
2022-07-19,23389.43359375,48765202697,1542.9752197265625,27753529276,268.81732177734375,1925805446,44.89987564086914,2530289999,0.37322500348091125,1604201237,0.5157679915428162,1558576681,24.737207412719727,1150854169,0.06901299953460693,552211168,7.802577972412109,835371258,0.06914199888706207,673459607
2022-07-20,23231.732421875,42932549127,1520.20068359375,22942708340,258.33880615234375,1675018362,42.09366989135742,2020822242,0.3604840040206909,1534818247,0.49104300141334534,1559480054,23.59771728515625,1068333684,0.07011999934911728,1019375521,7.464480876922607,707185779,0.06760500371456146,620662504
2022-07-21,23164.62890625,33631012204,1576.74951171875,20009556587,265.4625549316406,1220055525,43.19059371948242,1926399176,0.36703601479530334,1202692151,0.5000979900360107,929201777,25.04392433166504,759273174,0.06995999813079834,492434239,7.529248237609863,459368189,0.06803199648857117,513203358
2022-07-22,22714.978515625,31421555646,1537.4051513671875,18926100582,262.87744140625,1173778496,40.61850357055664,1523873136,0.3586040139198303,1150022760,0.4839459955692291,783147406,23.715850830078125,639197881,0.067562997341156,479456105,7.309357166290283,494456039,0.06705400347709656,467189246
2022-07-23,22465.478515625,24021799169,1549.2974853515625,14998811383,259.4630126953125,1108172504,40.040977478027344,1151436691,0.35954099893569946,863843426,0.5173680186271667,837188756,23.646005630493164,467200887,0.06812400370836258,427922351,7.331504821777344,377301985,0.06695900112390518,425003130
2022-07-24,22609.1640625,23565495303,1599.4766845703125,17217849557,261.8648681640625,913146574,41.00658416748047,1115260733,0.3592599928379059,912894827,0.5138139724731445,910596091,23.86612319946289,424883178,0.06772399693727493,369141492,7.413887023925781,378461279,0.06694400310516357,436083112
2022-07-25,21361.701171875,35574561406,1445.3834228515625,20585056021,245.14849853515625,1005244476,36.711997985839844,1465847128,0.33731499314308167,1207904872,0.4762499928474426,747132740,20.975677490234375,586670563,0.0623060017824173,448572441,6.769231796264648,436907555,0.06385499984025955,522131861
2022-07-26,21239.75390625,28624673855,1441.8067626953125,18238563509,248.9583740234375,926779355,36.190853118896484,1362323126,0.3378159999847412,1110467650,0.4676069915294647,753266177,20.668285369873047,443604588,0.06251200288534164,416488015,6.766584873199463,405400043,0.06533899903297424,470056536
2022-07-27,22930.548828125,31758955233,1636.232666015625,23007524016,271.5043640136719,1405510237,40.3078498840332,1829226049,0.3591180145740509,1314040220,0.5105530023574829,1108377917,23.418182373046875,753238649,0.06702099740505219,499204589,7.666439056396484,604025366,0.06866499781608582,583569484
2022-07-28,23843.88671875,40212386158,1725.4681396484375,27231399966,277.2939147949219,1648592412,42.84526824951172,2454901807,0.3733760118484497,1839928651,0.5133280158042908,1404871202,24.237096786499023,1016911260,0.06910800188779831,650983024,7.861245155334473,888303918,0.06975600123405457,681131771
2022-07-29,23804.6328125,35887249746,1727.406982421875,23249531113,293.9533386230469,2562325488,41.926998138427734,2066610408,0.36867499351501465,1706911237,0.5233349800109863,1601170272,24.522363662719727,922618022,0.06890899688005447,696887711,8.185586929321289,836897631,0.06928999722003937,697922778
2022-07-30,23656.20703125,28148218301,1695.969482421875,15576977870,287.5361328125,1578905327,43.755889892578125,1980341418,0.38776400685310364,1767280595,0.5255759954452515,1247885850,24.228477478027344,753147185,0.06964399665594101,760571682,8.208561897277832,826438675,0.06914299726486206,558691097
2022-07-31,23336.896484375,23553591896,1681.517333984375,14200735370,283.5794677734375,1313531523,42.400203704833984,1356657075,0.3804579973220825,1359568596,0.5170199871063232,875157898,23.74578285217285,565704851,0.06827200204133987,521194035,8.645670890808105,980832901,0.06894300132989883,492358498
2022-08-01,23314.19921875,25849159141,1635.19580078125,16191371176,283.53948974609375,1314157614,41.78648376464844,1082119921,0.3799760043621063,1059391028,0.5141230225563049,647889797,23.658235549926758,482933106,0.06872499734163284,444088167,8.194031715393066,652869187,0.06993699818849564,496002227
2022-08-02,22978.1171875,28389250717,1632.9454345703125,20426082309,283.82098388671875,1768344106,39.7545051574707,1205226999,0.37202098965644836,1232425419,0.4968329966068268,709947033,22.86105728149414,588025228,0.0666939988732338,336642237,7.938991069793701,620430497,0.06837300211191177,494878828
2022-08-03,22846.5078125,26288169966,1618.87451171875,16786218830,298.3567810058594,2133584480,38.54441833496094,2312325350,0.3698520064353943,1105707649,0.5009880065917969,553477710,23.071916580200195,585469835,0.06619500368833542,286819387,8.00753116607666,505613974,0.06782499700784683,372209995
2022-08-04,22630.95703125,25120229769,1608.205810546875,14467440626,310.7060546875,1926587001,38.83067321777344,1235137178,0.3713510036468506,916895439,0.4996680021286011,499753654,23.375619888305664,454557871,0.06735700368881226,256457805,8.089339256286621,403709111,0.06894399970769882,388332214
2022-08-05,23289.314453125,28881249043,1732.254638671875,18546491876,315.185546875,1585061398,40.561031341552734,1198859111,0.37659499049186707,986100302,0.517503023147583,536832135,24.949527740478516,559959169,0.06976500153541565,336216727,8.813465118408203,517996242,0.06982800364494324,354133861
