Date,btc_price,btc_vol_M,eth_price,eth_vol_M,bnb_price,bnb_vol_M,sol_price,sol_vol_M,xrp_price,xrp_vol_M,ada_price,ada_vol_M,avax_price,avax_vol_M,doge_price,doge_vol_M,dot_price,dot_vol_M,trx_price,trx_vol_M
2022-11-05,21282.69140625,37846.05,1627.968017578125,11006.97,349.25372314453125,1231.59,36.76576232910156,2470.6,0.4933300018310547,1216.19,0.4267350137233734,701.62,19.603248596191406,395.71,0.124388001859188,1907.42,7.019451141357422,426.24,0.0635910034179687,370.67
2022-11-06,20926.486328125,35082.69,1572.2347412109375,11632.74,339.3893737792969,1143.51,32.6835823059082,1650.01,0.4706700146198272,940.82,0.4030050039291382,495.84,18.27923011779785,236.42,0.114606000483036,1316.81,6.820865154266357,312.79,0.0627529993653297,392.4
2022-11-07,20602.81640625,53510.85,1568.59130859375,15279.96,337.0145568847656,1811.52,29.60134506225586,2545.09,0.4658569991588592,1592.94,0.4042589962482452,554.74,18.06842041015625,310.37,0.1112990006804466,1337.98,7.121714115142822,472.78,0.062279999256134,348.94
2022-11-08,18541.271484375,118992.47,1332.8355712890625,42048.0,327.6902770996094,5390.6,24.152936935424805,6120.1,0.4062420129776001,3984.78,0.3718340098857879,1420.17,15.991604804992676,878.23,0.0884099975228309,3545.84,6.294655799865723,881.54,0.05876300111413,934.09
2022-11-09,15880.7802734375,102905.15,1100.1697998046875,38864.49,266.8531188964844,3191.46,13.94085693359375,4647.81,0.3331809937953949,3642.93,0.3178369998931885,1446.65,12.917875289916992,752.2,0.0742880031466484,2807.79,5.413379192352295,798.75,0.0535379983484745,1840.55
2022-11-10,17586.771484375,83202.28,1299.464599609375,28581.0,304.0800476074219,2461.28,17.681407928466797,4084.38,0.3957050144672394,3104.22,0.3689770102500915,1353.71,15.38650608062744,507.52,0.0897890031337738,2421.83,5.959506988525391,584.53,0.0577239990234375,1717.04
2022-11-11,17034.29296875,55871.62,1287.2210693359375,20920.54,289.820556640625,1625.17,16.326745986938477,2191.91,0.3841589987277984,1720.21,0.3546670079231262,595.12,14.095545768737791,300.02,0.0848850011825561,1305.19,5.750708103179932,387.39,0.0558700002729892,632.54
2022-11-12,16799.185546875,29717.7,1255.268310546875,10964.96,282.3412780761719,1189.4,14.53900146484375,866.92,0.3636769950389862,931.94,0.3391439914703369,389.7,13.06407070159912,151.6,0.0880390033125877,1842.47,5.7687530517578125,214.65,0.0549490004777908,436.53
2022-11-13,16353.365234375,27209.18,1221.8192138671875,10717.46,276.5794372558594,956.11,13.164528846740724,880.79,0.3402960002422333,1064.12,0.3301270008087158,405.64,13.052020072937012,161.49,0.0848930031061172,949.58,5.75324821472168,230.97,0.0508910007774829,656.55
2022-11-14,16618.19921875,49630.24,1241.604248046875,15028.04,278.57843017578125,1541.33,14.00135612487793,1365.41,0.3764060139656067,2400.88,0.3318490087985992,484.66,13.10676383972168,233.09,0.0858789980411529,1212.68,5.853860855102539,268.17,0.0501139983534812,1022.63
2022-11-15,16884.61328125,36599.44,1251.7362060546875,11798.01,276.8740234375,1116.29,14.301294326782228,833.46,0.3885209858417511,1966.57,0.3370090126991272,312.07,13.49658203125,164.93,0.0869709998369216,640.08,5.918388843536377,162.92,0.050671000033617,482.27
2022-11-16,16669.439453125,33925.51,1215.6025390625,11939.56,272.08160400390625,908.82,14.285508155822754,487.5,0.3763009905815124,1315.1,0.3323819935321808,279.99,13.078482627868652,147.53,0.0855830013751983,712.83,5.71419095993042,170.49,0.0502079986035823,400.08
2022-11-17,16687.517578125,27868.91,1200.80859375,9723.65,267.91131591796875,854.78,13.638734817504885,673.22,0.3825440108776092,1326.2,0.3248589932918548,238.29,12.889345169067385,152.33,0.0847650021314621,461.65,5.670608997344971,147.31,0.0500460006296634,332.74
2022-11-18,16697.77734375,26862.22,1212.30029296875,7979.91,273.91998291015625,685.31,13.247496604919434,357.19,0.3830629885196686,945.18,0.3262209892272949,223.27,12.989431381225586,132.69,0.0846719965338707,337.49,5.643681049346924,131.01,0.0506660006940364,283.47
2022-11-19,16711.546875,16106.22,1218.4267578125,5978.75,272.3976745605469,551.45,12.851014137268066,314.29,0.3846989870071411,571.4,0.3285120129585266,160.05,12.882172584533691,101.18,0.0845810025930404,246.66,5.6020379066467285,105.81,0.0521619990468025,319.86
2022-11-20,16291.83203125,21313.38,1142.4666748046875,9651.0,264.2351379394531,720.36,12.252833366394045,508.41,0.3619450032711029,1156.16,0.3123070001602173,241.63,12.196779251098633,131.09,0.077174000442028,499.03,5.290356159210205,178.42,0.0500359982252121,270.43
2022-11-21,15787.2841796875,37429.49,1108.35302734375,14080.1,254.1682586669922,1094.85,11.846208572387695,504.5,0.3647989928722381,2153.32,0.3045479953289032,402.25,11.834380149841309,184.82,0.0747110024094581,660.06,5.189894199371338,254.13,0.0514080002903938,513.98
2022-11-22,16189.76953125,30726.83,1135.1734619140625,12040.67,266.3243408203125,800.43,12.435625076293944,529.42,0.3760609924793243,1363.82,0.311922013759613,303.97,12.322193145751951,191.01,0.0784879997372627,556.39,5.273522853851318,256.7,0.0506250001490116,659.55
2022-11-23,16610.70703125,32958.88,1183.1995849609375,11242.68,297.8474426269531,1920.24,14.35151195526123,859.91,0.3815810084342956,1100.06,0.3183169960975647,326.0,13.031652450561523,197.23,0.081785999238491,529.74,5.4333977699279785,225.67,0.0517369993031024,404.28
2022-11-24,16604.46484375,26129.04,1203.983154296875,9706.37,300.4278259277344,1219.18,14.582350730895996,620.16,0.401991993188858,1259.64,0.316457986831665,221.49,12.94083309173584,157.05,0.0814810022711753,360.33,5.391868114471436,199.69,0.0528879985213279,396.9
2022-11-25,16521.841796875,18678.26,1198.9259033203125,5483.31,300.57769775390625,949.05,14.063138008117676,323.67,0.4084120094776153,1269.23,0.3149890005588531,205.37,12.828289031982422,127.88,0.0894749984145164,1022.48,5.269090175628662,143.73,0.0529550015926361,275.86
2022-11-26,16464.28125,18000.01,1205.89794921875,5074.16,311.3884582519531,1221.55,14.159193992614746,333.27,0.3966290056705475,614.79,0.3137899935245514,206.1,12.75235652923584,147.39,0.0889879986643791,902.06,5.302000999450684,147.76,0.0527880005538463,214.2
2022-11-27,16444.626953125,20443.9,1195.126953125,4486.98,307.4292907714844,793.78,14.115766525268556,225.04,0.396820992231369,630.02,0.3124539852142334,167.9,12.876786231994627,122.6,0.0987119972705841,1965.26,5.298929214477539,124.38,0.053236998617649,201.82
2022-11-28,16217.322265625,27743.03,1170.086181640625,7275.41,293.5272521972656,1154.83,13.404518127441406,447.46,0.3903180062770843,1179.08,0.3066999912261963,268.75,12.457791328430176,175.94,0.0951220020651817,1375.6,5.134754180908203,201.13,0.053031001240015,286.61
2022-11-29,16444.982421875,23581.69,1216.9012451171875,7639.41,295.4981689453125,986.45,13.369733810424805,265.37,0.3985489904880523,969.05,0.3093720078468323,184.24,12.47298812866211,162.22,0.101852998137474,1352.43,5.30893087387085,184.2,0.053312998265028,238.15
2022-11-30,17168.56640625,29523.58,1295.6885986328125,9836.93,300.7943420410156,1009.62,14.115445137023926,331.59,0.4087429940700531,933.34,0.3188830018043518,272.59,13.157401084899902,195.36,0.1068599969148635,1388.62,5.472571849822998,212.22,0.0546250008046627,222.79
2022-12-01,16967.1328125,22895.39,1276.27392578125,6857.94,292.0162048339844,1433.09,13.480968475341797,232.2,0.3967080116271972,742.09,0.3144840002059936,205.53,12.887733459472656,152.24,0.1015840023756027,891.64,5.402163982391357,165.18,0.0541540011763572,197.46
2022-12-02,17088.66015625,19539.71,1294.3033447265625,6213.65,293.5274963378906,854.25,13.7156400680542,245.05,0.3962729871273041,778.3,0.3194069862365722,189.6,13.58639907836914,185.19,0.1021479964256286,776.01,5.629522800445557,260.74,0.0544210001826286,176.55
2022-12-03,16908.236328125,16217.78,1243.3348388671875,5672.61,290.5631408691406,634.61,13.302457809448242,161.31,0.3881469964981079,496.5,0.3196539878845215,228.51,13.431282043457031,179.89,0.0998239964246749,632.11,5.501038074493408,195.74,0.0536380000412464,150.5
2022-12-04,17130.486328125,16824.52,1280.256591796875,5174.13,292.2882995605469,633.44,13.718218803405762,141.8,0.390735000371933,450.96,0.3227500021457672,174.45,13.925615310668944,150.93,0.1042860001325607,759.22,5.595656871795654,139.7,0.0531940013170242,179.44
2022-12-05,16974.826171875,22209.09,1259.6767578125,6120.36,288.4742736816406,705.62,13.8311128616333,335.44,0.3895840048789978,890.18,0.3195169866085052,202.74,13.60273265838623,183.88,0.1014740020036697,1051.33,5.488790035247803,175.65,0.0533050000667572,216.64
2022-12-06,17089.50390625,19889.92,1271.65380859375,5089.21,290.3544616699219,610.28,14.288854598999023,279.98,0.3920939862728119,814.32,0.3184640109539032,162.65,13.666421890258787,125.51,0.1002779975533485,534.65,5.503151893615723,141.56,0.0536619983613491,193.24
2022-12-07,16848.126953125,19675.4,1232.4375,5752.21,284.284423828125,759.32,13.5196533203125,223.13,0.3837209939956665,839.95,0.3103199899196625,224.23,13.264047622680664,140.06,0.0957830026745796,622.34,5.299137115478516,215.32,0.0531090013682842,193.78
2022-12-08,17233.474609375,20496.6,1281.1163330078125,6227.27,290.53717041015625,646.65,13.68922233581543,195.92,0.3945449888706207,770.4,0.3148429989814758,164.16,13.40671443939209,119.63,0.0985400006175041,492.91,5.430400848388672,168.77,0.054492000490427,164.26
2022-12-09,17133.15234375,20328.43,1264.2847900390625,5706.18,286.0904235839844,644.24,13.580187797546388,211.83,0.3891530036926269,693.72,0.3116770088672638,158.94,13.451823234558104,116.38,0.0966619998216629,423.43,5.294414043426514,142.58,0.0546530000865459,175.24
2022-12-10,17128.724609375,12706.78,1266.3841552734375,3282.5,288.1252136230469,439.74,13.576995849609377,109.29,0.3866980075836181,331.62,0.312606006860733,95.34,13.480047225952148,90.55,0.0964569970965385,242.19,5.273628234863281,97.06,0.0547900013625621,159.99
2022-12-11,17104.193359375,14122.49,1263.8685302734375,3362.01,284.3904113769531,496.83,13.427809715270996,117.44,0.3817490041255951,366.64,0.3077110052108764,121.15,12.995100021362305,99.88,0.0928749963641166,300.47,5.167613983154297,123.65,0.0539509989321231,119.17
2022-12-12,17206.4375,19617.58,1274.6190185546875,5151.11,276.2781982421875,974.76,13.318544387817385,205.3,0.3873940110206604,881.04,0.3069489896297455,180.12,12.991484642028809,130.38,0.0902580022811889,749.82,5.169508934020996,188.38,0.0535049997270107,253.17
2022-12-13,17781.318359375,26634.74,1320.5491943359375,8812.88,271.9516906738281,1925.5,13.833986282348633,315.95,0.3951019942760467,1137.29,0.3128649890422821,304.33,13.728175163269045,289.07,0.0909399986267089,766.35,5.2769551277160645,246.8,0.0544329993426799,261.65
2022-12-14,17815.650390625,25534.48,1309.3287353515625,7830.92,268.2315368652344,1026.63,14.140525817871094,441.48,0.3864139914512634,893.24,0.308133989572525,255.36,13.72756004333496,214.0,0.0885140001773834,549.32,5.2152099609375,225.85,0.0556659996509552,282.07
2022-12-15,17364.865234375,20964.45,1266.3538818359375,6032.86,258.2737121582031,709.35,14.02151107788086,272.68,0.3782370090484619,739.74,0.3002009987831116,221.9,13.170801162719728,152.28,0.0847219973802566,412.36,5.22664213180542,172.31,0.0557739995419979,199.44
2022-12-16,16647.484375,24031.61,1168.2593994140625,9297.81,231.23243713378903,1264.05,12.266606330871582,358.75,0.3519879877567291,1061.37,0.2640700042247772,415.41,11.846814155578612,194.85,0.0759420022368431,699.34,4.655857086181641,259.85,0.0529550015926361,240.56
2022-12-17,16795.091796875,14463.58,1188.1495361328125,5077.26,242.5292816162109,1196.95,12.504404067993164,222.8,0.3548099994659424,590.47,0.2669000029563904,336.51,11.963336944580078,128.24,0.0792670026421547,495.55,4.710334777832031,184.37,0.0548710003495216,225.98
2022-12-18,16757.9765625,10924.35,1184.7152099609375,3350.09,251.1563873291016,925.49,12.41312026977539,110.72,0.350270003080368,313.89,0.2663350105285644,178.94,11.92267894744873,82.55,0.0786409974098205,256.97,4.663687229156494,81.37,0.0537879988551139,167.77
2022-12-19,16439.6796875,17221.07,1167.60986328125,4943.63,240.6578063964844,751.2,11.932655334472656,206.06,0.3388699889183044,986.71,0.2529439926147461,225.1,11.382280349731444,145.7,0.0714289993047714,581.77,4.47675895690918,170.49,0.0536319985985755,187.71
2022-12-20,16906.3046875,22722.1,1217.70361328125,6684.95,251.7445373535156,667.87,12.28051471710205,177.39,0.3493730127811432,932.3,0.2590070068836212,187.03,11.96780490875244,133.09,0.074934996664524,438.1,4.611708164215088,136.22,0.0549850016832351,184.65
2022-12-21,16817.53515625,14882.95,1213.5999755859375,4217.18,246.04698181152344,479.3,12.128985404968262,167.97,0.3460200130939483,743.73,0.2531540095806122,204.48,11.696436882019045,99.51,0.0736790001392364,349.83,4.480146884918213,124.01,0.0548469983041286,137.01
2022-12-22,16830.341796875,16441.57,1218.18212890625,5297.47,245.890625,543.37,11.794829368591309,181.2,0.3495999872684479,685.1,0.2565230131149292,174.29,11.84343147277832,100.22,0.0769670009613037,593.08,4.527610778808594,130.62,0.0555519983172416,162.72
2022-12-23,16796.953125,15329.27,1220.159423828125,4835.83,246.14817810058597,388.93,11.786166191101074,157.18,0.3542729914188385,577.98,0.259429007768631,178.91,11.781726837158203,97.27,0.0771289989352226,398.84,4.47208309173584,120.86,0.0542359985411167,149.47
2022-12-24,16847.755859375,9744.64,1221.1485595703125,2626.15,244.63552856445312,280.63,11.444275856018066,202.78,0.3521789908409118,225.39,0.2593680024147033,90.67,11.680429458618164,49.9,0.0776479989290237,165.06,4.453764915466309,49.8,0.0547420009970665,101.57
2022-12-25,16841.986328125,11656.38,1218.9620361328125,3942.72,243.14149475097656,298.06,11.387903213500977,105.39,0.3463920056819916,323.7,0.2592700123786926,118.24,11.684593200683594,96.67,0.0759520009160041,423.88,4.493043899536133,87.99,0.0548139996826648,112.73
2022-12-26,16919.8046875,11886.96,1226.974365234375,3282.1,244.1982879638672,276.12,11.306611061096191,132.41,0.3657230138778686,797.91,0.265296995639801,151.54,11.72385597229004,100.55,0.0757829993963241,248.94,4.572048187255859,104.28,0.054552000015974,116.65
2022-12-27,16717.173828125,15748.58,1212.7916259765625,4091.53,246.5966796875,391.34,11.085430145263672,223.33,0.3681260049343109,905.25,0.2603699862957001,164.33,11.646395683288574,130.73,0.0737240016460418,290.43,4.480312824249268,123.9,0.0541060008108615,146.08
2022-12-28,16552.572265625,17005.71,1189.986083984375,4991.67,244.1419219970703,414.7,9.755906105041504,468.73,0.3565309941768646,839.62,0.2483779937028885,209.6,11.202914237976074,139.49,0.0703810006380081,496.35,4.282458782196045,187.92,0.0541450008749961,165.23
2022-12-29,16642.341796875,14472.24,1201.5953369140625,4132.23,246.47972106933597,345.31,9.651782989501951,772.5,0.342846006155014,898.02,0.2441399991512298,214.43,10.992694854736328,118.61,0.071042001247406,285.14,4.310527801513672,111.44,0.0540140010416507,159.78
2022-12-30,16602.5859375,15929.16,1199.2327880859375,4055.67,245.7792205810547,342.3,9.880176544189451,837.03,0.3450169861316681,672.12,0.2455569952726364,159.95,10.870248794555664,158.6,0.0684039965271949,419.89,4.32347583770752,97.77,0.0543739981949329,160.35
2022-12-31,16547.49609375,11239.19,1196.771240234375,3018.51,246.3491973876953,307.55,9.96103858947754,285.76,0.3399290144443512,337.17,0.2464659959077835,144.12,10.902632713317873,84.88,0.0702940002083778,289.37,4.314823150634766,80.87,0.0544999986886978,128.63
2023-01-01,16625.080078125,9244.36,1200.96484375,2399.67,244.1369781494141,278.65,9.982172966003418,194.22,0.3387629985809326,290.83,0.2497709989547729,113.37,10.865915298461914,95.74,0.0702250003814697,185.28,4.370816230773926,86.05,0.0548200011253356,100.27
2023-01-02,16688.470703125,12097.78,1214.6566162109375,3765.76,245.5359039306641,357.73,11.272967338562012,558.57,0.3485560119152069,1325.79,0.2538279891014099,159.33,11.15361499786377,128.53,0.0714540034532547,405.8,4.489374160766602,123.13,0.0551569983363151,138.92
2023-01-03,16679.857421875,13903.08,1214.77880859375,3392.97,246.13336181640625,377.45,13.344045639038086,1149.26,0.3438239991664886,811.87,0.2527959942817688,153.56,11.38444995880127,165.41,0.0704680010676384,283.4,4.524363994598389,100.21,0.054832998663187,130.81
2023-01-04,16863.23828125,18421.74,1256.526611328125,6404.42,259.11968994140625,632.92,13.435112953186035,1142.85,0.3477939963340759,803.67,0.2676770091056824,289.95,12.07761287689209,203.7,0.0732370018959045,343.26,4.630190849304199,134.19,0.0547319985926151,176.96
2023-01-05,16836.736328125,13692.76,1250.4385986328125,4001.79,256.4228515625,342.93,13.419329643249512,564.26,0.3380390107631683,669.03,0.26910200715065,175.51,11.740196228027344,148.01,0.0715499967336654,424.93,4.617661952972412,115.01,0.0536609999835491,182.91
2023-01-06,16951.96875,14413.66,1269.3790283203125,4977.25,259.8671569824219,417.89,13.52584171295166,517.15,0.3446449935436249,741.26,0.278652012348175,326.48,11.781206130981444,135.3,0.0724700018763542,306.91,4.686106204986572,125.54,0.0524940006434917,769.02
2023-01-07,16955.078125,7714.77,1264.2703857421875,2565.21,261.2828369140625,327.71,13.092267990112305,210.35,0.3442679941654205,334.56,0.2771050035953522,166.49,11.74342441558838,99.82,0.072222001850605,173.7,4.665955066680908,69.64,0.0520190000534057,277.26
2023-01-08,17091.14453125,9768.83,1287.3594970703125,3495.09,274.38507080078125,491.73,14.31993293762207,535.02,0.3453580141067505,515.67,0.2952179908752441,391.16,12.072585105895996,133.39,0.0736010000109672,246.13,4.801004886627197,107.18,0.0538149997591972,202.06
2023-01-09,17196.5546875,18624.74,1321.5389404296875,7990.44,272.7015380859375,783.67,16.30246353149414,2029.27,0.3493399918079376,1420.06,0.3171019852161407,957.17,12.209636688232422,331.16,0.0757839977741241,853.7,4.894874095916748,249.23,0.0546259991824626,374.22
2023-01-10,17446.29296875,15808.34,1336.5860595703125,5830.17,277.2896423339844,470.26,16.19672393798828,833.41,0.3512409925460815,815.34,0.3224959969520569,415.47,12.731241226196287,230.95,0.0777290016412735,492.95,4.918806076049805,132.72,0.054781999439001,196.15
2023-01-11,17934.896484375,18372.28,1387.9327392578125,6314.9,285.0465087890625,466.46,16.35941505432129,630.61,0.3741579949855804,1498.36,0.322748988866806,323.98,15.91392421722412,815.64,0.0781529992818832,394.32,5.129979133605957,153.23,0.0564859993755817,209.85
2023-01-12,18869.587890625,34971.34,1417.9384765625,12230.19,287.8123474121094,655.9,16.619043350219727,884.72,0.3751969933509826,1226.46,0.3297579884529114,497.34,15.45734977722168,821.23,0.0802860036492347,706.8,5.229477882385254,215.52,0.0571109987795352,241.84
2023-01-13,19909.57421875,29225.03,1451.6148681640625,7684.15,293.7330017089844,561.85,18.28844451904297,1037.25,0.3858039975166321,990.54,0.3457710146903991,365.6,15.962223052978516,594.28,0.0844380035996437,575.04,5.401745796203613,183.86,0.0600109994411468,258.4
2023-01-14,20976.298828125,38967.78,1550.7069091796875,15444.63,305.2411193847656,1087.36,24.24945831298828,3399.68,0.3954429924488067,1601.1,0.3525519967079162,747.13,16.958057403564453,1069.93,0.0873230025172233,1101.07,6.024649143218994,643.13,0.0618750005960464,566.27
2023-01-15,20880.798828125,19298.41,1552.4794921875,6774.61,302.0706481933594,562.89,22.873306274414062,1661.79,0.3848809897899627,829.21,0.3503679931163788,358.09,16.797117233276367,514.8,0.0861309990286827,501.12,5.928098201751709,291.01,0.0623559989035129,266.69
2023-01-16,21169.6328125,26792.49,1576.83349609375,8454.49,298.9992370605469,602.13,23.577564239501957,1596.09,0.3865759968757629,1454.33,0.3500399887561798,398.81,16.740787506103516,455.81,0.083636000752449,537.07,5.810772895812988,305.87,0.0624300017952919,249.16
2023-01-17,21161.51953125,24999.98,1567.8460693359375,7599.46,299.82452392578125,529.75,22.884063720703125,926.5,0.3877109885215759,1025.14,0.3457610011100769,296.25,17.1265926361084,549.73,0.0829820036888122,366.44,5.95620584487915,347.15,0.0617260001599788,214.02
2023-01-18,20688.78125,30005.63,1515.5069580078125,10354.88,286.9910583496094,844.27,20.85063362121582,1427.68,0.3794519901275635,1484.08,0.3268350064754486,461.98,15.804330825805664,466.86,0.0801910012960434,1094.37,5.648100852966309,393.2,0.0590029992163181,260.1
2023-01-19,21086.79296875,21152.85,1552.5565185546875,6432.64,294.8522033691406,431.38,21.42676544189453,799.64,0.3937849998474121,1108.88,0.3390989899635315,252.07,16.196353912353516,275.01,0.0816600024700164,337.97,5.805564880371094,172.65,0.0601530000567436,170.24
2023-01-20,22676.552734375,28799.15,1659.754150390625,8528.89,304.9731750488281,669.84,25.54827117919922,1419.16,0.413343995809555,1053.96,0.3645859956741333,365.36,17.52127456665039,377.59,0.0864029973745346,444.44,6.255242824554443,228.8,0.0628309994935989,193.16
2023-01-21,22777.625,32442.28,1627.1181640625,8859.25,299.2611694335937,755.03,24.627838134765625,1948.8,0.403533011674881,1037.24,0.3690260052680969,609.23,16.896469116210938,451.85,0.0847650021314621,716.06,6.249409198760986,359.25,0.0617320016026496,260.54
2023-01-22,22720.416015625,24746.39,1628.382080078125,7517.99,303.04644775390625,571.77,24.232789993286133,1029.74,0.400967001914978,780.76,0.3765940070152282,604.5,17.362272262573242,528.18,0.0883039981126785,794.72,6.205265998840332,264.55,0.0616789981722831,209.39
2023-01-23,22934.431640625,26518.7,1628.2510986328125,8264.51,305.50408935546875,520.68,24.357807159423828,874.65,0.4249430000782013,1980.51,0.3755039870738983,526.54,18.0065860748291,447.27,0.0886050015687942,661.27,6.577020168304443,459.48,0.0628229975700378,224.48
2023-01-24,22636.46875,26405.07,1556.604248046875,8180.27,300.6123352050781,887.53,22.795673370361328,837.21,0.407707005739212,1265.36,0.3592970073223114,382.55,17.01931381225586,483.62,0.0839499980211258,559.88,6.186763763427734,286.48,0.0602039992809295,228.8
2023-01-25,23117.859375,30685.37,1611.7110595703125,10598.97,307.3076477050781,667.71,24.57144546508789,1166.03,0.4176929891109466,1104.91,0.3734099864959717,396.42,17.803890228271484,373.78,0.0865940004587173,542.52,6.406065940856934,316.18,0.0618419982492923,220.41
2023-01-26,23032.77734375,26357.84,1603.10595703125,8395.32,304.8665466308594,540.95,24.350696563720703,809.83,0.4101029932498932,892.17,0.380059003829956,481.12,18.108034133911133,485.57,0.0863730013370513,424.2,6.474820137023926,293.12,0.0617309994995594,189.52
2023-01-27,23078.728515625,25383.34,1598.156494140625,8124.47,308.12310791015625,484.9,24.40785789489746,682.93,0.4127910137176513,813.99,0.3889789879322052,360.99,21.25410270690918,680.86,0.0871229991316795,400.06,6.567625045776367,244.75,0.0635820031166076,321.74
2023-01-28,23031.08984375,14712.93,1572.43505859375,5803.65,306.24432373046875,434.72,23.981801986694336,489.86,0.4081340134143829,508.98,0.3823510110378265,354.27,20.60495948791504,689.05,0.0877880007028579,642.33,6.398318767547607,192.8,0.0630920007824897,232.26
2023-01-29,23774.56640625,27423.69,1646.1556396484375,8801.29,317.3362121582031,664.64,26.132387161254883,1131.62,0.4137639999389648,566.58,0.3963130116462707,328.42,21.07977867126465,420.15,0.0902329981327056,458.16,6.615758895874023,231.83,0.0637940019369125,298.81
2023-01-30,22840.138671875,27205.6,1567.3265380859375,9180.42,307.0688781738281,630.94,23.94632148742676,1084.17,0.3945910036563873,1240.05,0.3725109994411468,398.95,19.73917007446289,665.35,0.0883369967341423,787.13,6.188151836395264,248.94,0.0622470006346702,322.62
2023-01-31,23139.283203125,22837.83,1586.535400390625,6585.19,312.3610534667969,487.47,23.952547073364254,617.02,0.4063889980316162,1026.85,0.3909260034561157,466.05,19.84449958801269,398.09,0.0961669981479644,1542.89,6.264369010925293,197.93,0.062219999730587,272.09
2023-02-01,23723.76953125,26683.26,1641.792724609375,8116.97,317.4725952148437,616.64,24.993358612060547,984.32,0.41389200091362,1066.79,0.3972429931163788,488.34,20.96536445617676,578.71,0.0941710025072097,1110.31,6.466094970703125,267.5,0.0631930008530616,281.5
2023-02-02,23471.87109375,32066.94,1643.2415771484375,10558.08,323.34979248046875,909.08,24.26505851745605,1017.29,0.4097470045089721,996.29,0.3975630104541778,551.82,21.1800594329834,923.88,0.0909790024161338,776.56,6.5355329513549805,374.91,0.0637610033154487,408.69
2023-02-03,23449.322265625,27083.07,1664.74560546875,8169.52,332.2686767578125,861.6,24.680896759033203,643.81,0.4122050106525421,848.08,0.404336005449295,379.1,21.36518669128418,449.95,0.0929870009422302,548.67,7.011683940887451,433.74,0.0641219988465309,331.12
2023-02-04,23331.84765625,15639.3,1667.0592041015625,5843.3,330.6170959472656,440.94,24.317745208740234,321.76,0.4113050103187561,583.12,0.399726003408432,264.9,21.024635314941406,270.97,0.095781996846199,1071.86,6.883106231689453,214.14,0.0638239979743957,240.14
2023-02-05,22955.666015625,19564.26,1631.6458740234375,6926.7,327.8693542480469,662.97,23.493438720703125,578.47,0.3989369869232178,758.07,0.3924719989299774,340.59,20.10801696777344,341.65,0.0920950025320053,753.36,6.644723892211914,246.2,0.0640849992632865,383.63
2023-02-06,22760.109375,23825.01,1616.2470703125,6919.87,324.6271667480469,521.89,22.706388473510746,449.88,0.3928239941596985,950.97,0.3824209868907928,343.28,19.58503532409668,228.2,0.0895489975810051,488.31,6.494799137115479,231.1,0.0631939992308616,263.58
2023-02-07,23264.291015625,27187.96,1672.0035400390625,8030.28,333.2278747558594,521.8,23.86135673522949,625.44,0.403903990983963,1015.41,0.3992100059986114,371.68,20.845218658447266,316.67,0.0925759971141815,512.57,6.942028045654297,270.51,0.0657740011811256,391.36
2023-02-08,22939.3984375,25371.37,1650.716796875,7806.09,328.0886535644531,515.13,23.192670822143555,534.15,0.3980520069599151,853.01,0.3940330147743225,356.89,20.08147430419922,257.59,0.0901559963822364,462.93,6.749273777008057,254.07,0.0668739974498748,627.97
2023-02-09,21819.0390625,32572.57,1546.438232421875,10524.97,305.9604187011719,778.49,20.45212745666504,797.44,0.3824659883975982,1488.18,0.3625310063362121,486.45,17.874452590942383,387.71,0.0814799964427948,819.01,6.231307029724121,510.76,0.0626140013337135,649.1
2023-02-10,21651.18359375,27078.41,1514.869140625,8397.39,305.9541320800781,492.88,20.130109786987305,654.19,0.3826450109481811,877.46,0.3586350083351135,357.71,17.79853057861328,232.81,0.0810900032520294,516.76,6.189690113067627,282.72,0.0633229985833168,341.9
2023-02-11,21870.875,16356.23,1539.9267578125,5064.01,310.61602783203125,348.57,20.83009529113769,267.16,0.38400799036026,436.7,0.3692019879817962,224.05,18.02908515930176,134.05,0.0823720023036003,244.14,6.278796195983887,139.38,0.0638049989938736,192.02
2023-02-12,21788.203125,17821.05,1515.03369140625,5319.7,312.9296569824219,520.99,21.489978790283203,532.94,0.3752819895744324,492.46,0.3642959892749786,241.3,17.76869773864746,259.29,0.0821439996361732,448.72,6.176514148712158,173.06,0.0638369992375373,188.95
2023-02-13,21808.1015625,23918.74,1507.1658935546875,9363.86,294.475341796875,1322.51,20.79010009765625,693.29,0.3716750144958496,1129.02,0.3596270084381103,368.83,17.6209716796875,245.27,0.0821560025215148,752.09,6.121274948120117,314.09,0.065600000321865,312.37
2023-02-14,22220.8046875,26792.6,1556.8751220703125,9249.58,296.120361328125,662.2,21.824953079223636,865.87,0.382407009601593,1022.31,0.3864409923553467,476.43,18.147031784057617,249.86,0.0835340023040771,427.66,6.227573871612549,260.32,0.0667459964752197,278.02
2023-02-15,24307.841796875,32483.31,1673.7459716796875,10015.04,317.1692199707031,667.52,23.883901596069336,747.62,0.4013519883155823,1072.28,0.4181149899959564,478.32,19.923646926879883,256.51,0.0892909988760948,846.71,6.609522819519043,309.1,0.07082100212574,354.95
2023-02-16,23623.474609375,39316.66,1640.067626953125,12704.86,304.7637023925781,1036.34,22.285951614379883,885.09,0.3851569890975952,1194.49,0.3879019916057586,552.97,18.61483192443848,362.0,0.0850439965724945,849.76,6.333875179290772,387.45,0.0668819993734359,396.52
